area;ciudad;conglomerado;vivienda;hogar;s11p11a;s11p11b;s11p12a;s11p12b;s11p13a;s11p13b;s11p14a;s11p14b;s11p15a;s11p15b;s11p16a;s11p16b;s11p17a;s11p17b;s11p18a;s11p18b;s11p19a;s11p19b;s11p110a;s11p110b;s11p111a;s11p111b;s11p112a;s11p113a;s11p113b;s11p114a;s11p114b;s11p2;estrato3;fexp3;upm;id_hogar
2;110450;110450900702;6;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1122;384,194449277891;110450900702;110450900702061
2;110450;110450900702;8;1;2; ;2; ;2; ;1;3;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2;1;2;2; ;2;1122;384,194449277891;110450900702;110450900702081
2;110450;110450900702;10;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1122;384,194449277891;110450900702;110450900702101
2;110450;110450900702;12;1;2; ;2; ;2; ;1;2;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1122;378,528308605461;110450900702;110450900702121
2;110551;110551000104;2;1;2; ;1;1;2; ;1;2;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;1123;547,379604946532;110551000104;110551000104021
2;110551;110551000104;4;1;2; ;1;1;2; ;1;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;2; ;2; ;1;1123;336,640260028496;110551000104;110551000104041
2;110551;110551000104;6;1;2; ;2; ;1;1;1;2;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1123;341,679383988212;110551000104;110551000104061
2;110551;110551000104;8;1;2; ;1;1;2; ;1;3;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;1;1123;336,640260028496;110551000104;110551000104081
2;110551;110551000104;10;1;2; ;2; ;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;1123;341,679383988212;110551000104;110551000104101
2;110551;110551000104;14;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1123;341,679383988212;110551000104;110551000104141
2;110552;110552900201;2;1;2; ;2; ;2; ;1;1;1;1;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;1121;616,662788912608;110552900201;110552900201021
2;110552;110552900201;6;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1121;607,568180398614;110552900201;110552900201061
2;110552;110552900201;8;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1121;616,662788912608;110552900201;110552900201081
2;110552;110552900201;10;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1121;987,910449381561;110552900201;110552900201101
2;110552;110552900201;12;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1121;607,568180398614;110552900201;110552900201121
2;110552;110552900201;15;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;616,662788912608;110552900201;110552900201151
2;110650;110650900601;2;1;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;464,405563178251;110650900601;110650900601021
2;110650;110650900601;4;1;2; ;2; ;2; ;1;3;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;471,357189226304;110650900601;110650900601041
2;110650;110650900601;6;1;2; ;2; ;2; ;1;4;1;3;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;1121;471,357189226304;110650900601;110650900601061
2;110650;110650900601;8;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;471,357189226304;110650900601;110650900601081
2;110650;110650900601;10;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;1121;471,357189226304;110650900601;110650900601101
2;110650;110650900601;12;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1121;471,357189226304;110650900601;110650900601121
2;110651;110651000101;2;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1122;461,03333913347;110651000101;110651000101021
2;110651;110651000101;4;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1122;454,233970326554;110651000101;110651000101041
2;110651;110651000101;6;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;1122;738,587865900523;110651000101;110651000101061
2;110651;110651000101;10;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;1;1122;738,587865900523;110651000101;110651000101101
2;110651;110651000101;12;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1122;454,233970326554;110651000101;110651000101121
2;110651;110651000101;14;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1122;454,233970326554;110651000101;110651000101141
2;110651;110651900201;6;1;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;1121;311,640575290668;110651900201;110651900201061
2;110651;110651900201;8;1;2; ;2; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;1121;316,305482243967;110651900201;110651900201081
2;110651;110651900201;10;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1121;311,640575290668;110651900201;110651900201101
2;110651;110651900201;12;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1121;316,305482243967;110651900201;110651900201121
2;110651;110651900201;13;1;1;1;2; ;2; ;1;4;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;1121;311,640575290668;110651900201;110651900201131
2;110651;110651900201;14;1;2; ;2; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;1121;311,640575290668;110651900201;110651900201141
2;110954;110954900102;4;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1122;341,506177135903;110954900102;110954900102041
2;110954;110954900102;6;1;2; ;1;1;2; ;1;3;1;1;1;1;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;1;1122;341,506177135903;110954900102;110954900102061
2;110954;110954900102;8;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1122;499,507611605494;110954900102;110954900102081
2;110954;110954900102;10;1;2; ;1;1;2; ;1;2;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;1;1122;341,506177135903;110954900102;110954900102101
2;110954;110954900102;12;1;1;1;2; ;2; ;1;2;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;1122;336,469607649299;110954900102;110954900102121
2;110954;110954900102;15;1;2; ;2; ;2; ;1;2;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1122;547,102122889276;110954900102;110954900102151
2;111052;111052000101;2;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;2;1123;675,03385474464;111052000101;111052000101021
2;111052;111052000101;4;1;2; ;2; ;2; ;1;3;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1123;685,138348101363;111052000101;111052000101041
2;111052;111052000101;6;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1123;685,138348101363;111052000101;111052000101061
2;111052;111052000101;8;1;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;1123;685,138348101363;111052000101;111052000101081
2;111052;111052000101;10;1;2; ;1;1;2; ;1;2;2; ;1;1;1;1;1;1;1;1;2; ;2; ;2;1;1;2; ;1;1123;685,138348101363;111052000101;111052000101101
2;111052;111052000101;12;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1123;685,138348101363;111052000101;111052000101121
2;111053;111053900101;4;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;606,03067186239;111053900101;111053900101041
2;111053;111053900101;6;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;1121;970,877510599121;111053900101;111053900101061
2;111053;111053900101;8;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;1121;597,092866943466;111053900101;111053900101081
2;111053;111053900101;10;1;2; ;2; ;2; ;2; ;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1121;606,03067186239;111053900101;111053900101101
2;111053;111053900101;12;1;2; ;2; ;2; ;1;3;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1121;606,03067186239;111053900101;111053900101121
2;111053;111053900101;13;1;2; ;2; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;597,092866943466;111053900101;111053900101131
2;111055;111055900101;2;1;2; ;2; ;1;1;1;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;1;1121;335,210030564753;111055900101;111055900101021
2;111055;111055900101;6;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;497,63770024699;111055900101;111055900101061
2;111055;111055900101;8;1;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;340,227745606956;111055900101;111055900101081
2;111055;111055900101;10;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;335,210030564753;111055900101;111055900101101
2;111055;111055900101;12;1;2; ;2; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;335,210030564753;111055900101;111055900101121
2;111055;111055900101;13;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;340,227745606956;111055900101;111055900101131
2;111150;111150900401;2;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1122;529,939632047646;111150900401;111150900401021
2;111150;111150900401;4;1;2; ;2; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;1122;537,872228989048;111150900401;111150900401041
2;111150;111150900401;6;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1122;529,939632047646;111150900401;111150900401061
2;111150;111150900401;8;1;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;1122;861,68584355061;111150900401;111150900401081
2;111150;111150900401;10;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;1;1122;786,724488278653;111150900401;111150900401101
2;111150;111150900401;12;1;2; ;1;1;2; ;1;2;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;1122;861,68584355061;111150900401;111150900401121
2;111150;111150901002;2;1;2; ;1;1;2; ;1;3;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1122;472,010323398552;111150901002;111150901002021
2;111150;111150901002;4;1;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1122;472,010323398552;111150901002;111150901002041
2;111150;111150901002;8;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;1122;465,049064858138;111150901002;111150901002081
2;111150;111150901002;10;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;1;1;2; ;2; ;1;2; ;2; ;1;1122;472,010323398552;111150901002;111150901002101
2;111150;111150901002;12;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1122;472,010323398552;111150901002;111150901002121
2;111150;111150901002;13;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1122;472,010323398552;111150901002;111150901002131
2;111151;111151900502;2;1;2; ;1;1;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;1;1121;314,259403654456;111151900502;111151900502021
2;111151;111151900502;6;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;318,963511506521;111151900502;111151900502061
2;111151;111151900502;8;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;314,259403654456;111151900502;111151900502081
2;111151;111151900502;10;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;1121;314,259403654456;111151900502;111151900502101
2;111151;111151900502;12;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;314,259403654456;111151900502;111151900502121
2;111151;111151900502;14;1;2; ;2; ;2; ;1;2;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1121;314,259403654456;111151900502;111151900502141
2;111151;111151900701;2;1;2; ;2; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;1121;439,963165116238;111151900701;111151900701021
2;111151;111151900701;6;1;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;1121;446,54891610913;111151900701;111151900701061
2;111151;111151900701;8;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;653,149481574175;111151900701;111151900701081
2;111151;111151900701;10;1;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;653,149481574175;111151900701;111151900701101
2;111151;111151900701;12;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;439,963165116238;111151900701;111151900701121
2;111151;111151900701;13;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;715,38342886251;111151900701;111151900701131
2;111153;111153900301;2;1;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;1121;340,227745606956;111153900301;111153900301021
2;111153;111153900301;4;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;340,227745606956;111153900301;111153900301041
2;111153;111153900301;6;1;2; ;1;1;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;1121;335,210030564753;111153900301;111153900301061
2;111153;111153900301;8;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;340,227745606956;111153900301;111153900301081
2;111153;111153900301;10;1;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;335,210030564753;111153900301;111153900301101
2;111153;111153900301;15;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1121;335,210030564753;111153900301;111153900301151
2;111158;111158000103;2;1;2; ;1;1;2; ;1;4;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;1;1122;454,233970326554;111158000103;111158000103021
2;111158;111158000103;4;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1122;454,233970326554;111158000103;111158000103041
2;111158;111158000103;6;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1122;454,233970326554;111158000103;111158000103061
2;111158;111158000103;8;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;1122;674,335275667417;111158000103;111158000103081
2;111158;111158000103;10;1;2; ;1;1;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;1122;461,033339133469;111158000103;111158000103101
2;111158;111158000103;12;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1122;461,033339133469;111158000103;111158000103121
2;111159;111159900401;4;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;439,963165116238;111159900401;111159900401041
2;111159;111159900401;6;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;446,54891610913;111159900401;111159900401061
2;111159;111159900401;8;1;2; ;1;1;2; ;1;3;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;1;1121;439,963165116238;111159900401;111159900401081
2;111159;111159900401;10;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;446,54891610913;111159900401;111159900401101
2;111159;111159900401;12;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;1121;446,54891610913;111159900401;111159900401121
2;111159;111159900401;14;1;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;1121;439,963165116238;111159900401;111159900401141
2;111160;111160000103;2;1;2; ;2; ;2; ;1;3;2; ;2; ;1;1;1;1;2; ;2; ;2; ;2;2; ;2; ;1;1123;411,083008860818;111160000103;111160000103021
2;111160;111160000103;4;1;2; ;2; ;2; ;1;3;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;1123;411,083008860818;111160000103;111160000103041
2;111160;111160000103;6;1;2; ;1;1;2; ;1;4;2; ;1;1;2; ;1;1;1;1;2; ;2; ;2;1;1;2; ;1;1123;405,020312846784;111160000103;111160000103061
2;111160;111160000103;8;1;2; ;2; ;2; ;1;2;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;1123;601,274898304261;111160000103;111160000103081
2;111160;111160000103;10;1;1;1;2; ;2; ;1;4;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;1123;411,083008860818;111160000103;111160000103101
2;111160;111160000103;12;1;2; ;2; ;2; ;1;1;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;1123;601,274898304261;111160000103;111160000103121
2;111355;111355900201;2;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1121;545,782008577825;111355900201;111355900201021
2;111355;111355900201;4;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1121;545,782008577825;111355900201;111355900201041
2;111355;111355900201;4;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;537,732757364291;111355900201;111355900201042
2;111355;111355900201;6;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;798,29381081288;111355900201;111355900201061
2;111355;111355900201;8;1;2; ;2; ;2; ;1;3;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1121;537,732757364291;111355900201;111355900201081
2;111355;111355900201;10;1;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;537,732757364291;111355900201;111355900201101
2;111355;111355900201;12;1;2; ;2; ;1;1;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1121;537,732757364291;111355900201;111355900201121
2;111450;111450900401;2;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;471,357189226304;111450900401;111450900401021
2;111450;111450900401;2;2;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;755,126952688205;111450900401;111450900401022
2;111450;111450900401;4;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1121;464,405563178251;111450900401;111450900401041
2;111450;111450900401;6;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1121;471,357189226304;111450900401;111450900401061
2;111450;111450900401;8;1;2; ;2; ;2; ;1;2;1;2;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1121;464,405563178251;111450900401;111450900401081
2;111450;111450900401;10;1;2; ;1;1;2; ;1;6;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;1121;464,405563178251;111450900401;111450900401101
2;111450;111450900401;12;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;471,357189226304;111450900401;111450900401121
2;111450;111450900502;2;1;2; ;2; ;2; ;1;1;2; ;1;1;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;2;1122;340,675477744915;111450900502;111450900502021
2;111450;111450900502;4;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1122;340,675477744915;111450900502;111450900502041
2;111450;111450900502;10;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;1122;340,675477744915;111450900502;111450900502101
2;111450;111450900502;12;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1122;345,775004350102;111450900502;111450900502121
2;111450;111450900502;13;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1122;345,775004350102;111450900502;111450900502131
2;111450;111450900502;14;1;1;1;2; ;2; ;1;2;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;1122;340,675477744915;111450900502;111450900502141
2;111650;111650900201;4;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;1121;293,308776744159;111650900201;111650900201041
2;111650;111650900201;8;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;297,699277406086;111650900201;111650900201081
2;111650;111650900201;10;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;476,92228590834;111650900201;111650900201101
2;111650;111650900201;12;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;297,699277406086;111650900201;111650900201121
2;111650;111650900201;13;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;297,699277406086;111650900201;111650900201131
2;111650;111650900201;14;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1121;293,308776744159;111650900201;111650900201141
1;120150;120150007702;2;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;1;1;1;1;2; ;2;2; ;2; ;2;1213;1879,36395750486;120150007702;120150007702021
1;120150;120150007702;4;1;2; ;2; ;2; ;1;1;1;1;1;1;1;1;1;1;1;1;2; ;2; ;2;2; ;2; ;1;1213;1879,36395750486;120150007702;120150007702041
1;120150;120150007702;6;1;2; ;2; ;2; ;2; ;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1213;2665,007101516;120150007702;120150007702061
1;120150;120150007702;8;1;2; ;2; ;2; ;2; ;1;1;1;1;2; ;1;1;1;1;1;1;1;1;2;2; ;2; ;2;1213;1892,64973939625;120150007702;120150007702081
1;120150;120150007702;10;1;2; ;2; ;2; ;2; ;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1213;1879,36395750486;120150007702;120150007702101
1;120150;120150007702;12;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1213;1892,64973939625;120150007702;120150007702121
1;120150;120150010601;4;1;2; ;1;1;1;1;1;4;1;2;1;1;2; ;1;1;1;1;1;1;1;1;2;1;1;2; ;1;1213;1186,96671000307;120150010601;120150010601041
1;120150;120150010601;6;1;2; ;1;1;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;1213;1195,357730145;120150010601;120150010601061
1;120150;120150010601;10;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;2;1213;1186,96671000307;120150010601;120150010601101
1;120150;120150010601;12;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;1213;1186,96671000307;120150010601;120150010601121
1;120150;120150012601;2;1;1;1;2; ;2; ;1;2;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;2; ;2; ;1;1212;1906,65783779639;120150012601;120150012601021
1;120150;120150012601;4;1;2; ;2; ;1;1;1;1;1;1;2; ;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;2;1212;1906,65783779639;120150012601;120150012601041
1;120150;120150012601;6;1;1;2;2; ;2; ;1;2;2; ;1;2;2; ;1;1;1;1;2; ;2; ;2;1;1;2; ;2;1212;2331,80092446606;120150012601;120150012601061
1;120150;120150012601;8;1;1;1;2; ;1;1;1;3;1;1;2; ;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;2;1212;1906,65783779639;120150012601;120150012601081
1;120150;120150012601;10;1;1;1;1;1;1;1;1;5;1;2;1;1;2; ;1;1;1;1;2; ;1;1;2;1;1;2; ;1;1212;2331,80092446606;120150012601;120150012601101
1;120150;120150012601;12;1;1;2;1;3;1;1;1;2;2; ;1;2;1;2;2; ;1;1;1;1;1;2;2;1;2;2; ;1;1212;1893,27372363771;120150012601;120150012601121
1;120150;120150013302;2;1;2; ;1;1;2; ;1;2;1;2;1;2;2; ;1;1;2; ;2; ;1;1;2;1;1;2; ;1;1211;2312,23664073379;120150013302;120150013302021
1;120150;120150013302;4;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;1211;1642,11722851238;120150013302;120150013302041
1;120150;120150013302;6;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2;2; ;2; ;2;1211;1630,5901028726;120150013302;120150013302061
